DN,MeasuredAirTemp,U,atm Pressure
2013-03-18 09:20:00,3.508837,1.690827,1026.073
2013-03-18 09:30:00,3.573758,1.892544,1026.027
2013-03-18 09:40:00,3.643645,1.967024,1026.051
2013-03-18 09:50:00,3.252354,2.08887,1026.063
2013-03-18 10:00:00,3.368621,2.286503,1025.976
2013-03-18 10:10:00,3.236753,2.410802,1025.945
2013-03-18 10:19:59,2.933875,1.275631,1026.075
2013-03-18 10:30:00,2.88061,1.740317,1026.269
2013-03-18 10:40:00,2.674329,2.090669,1026.417
2013-03-18 10:50:00,3.0454,2.564333,1026.305
2013-03-18 11:00:00,3.13704,2.517619,1026.188
2013-03-18 11:10:00,2.957051,1.969966,1026.084
2013-03-18 11:20:00,2.832388,1.791765,1026.126
2013-03-18 11:30:00,2.841435,1.92031,1026.065
2013-03-18 11:40:00,2.918681,2.31721,1026.061
2013-03-18 11:49:59,2.842247,2.424357,1025.999
2013-03-18 12:00:00,2.68702,2.427949,1025.849
2013-03-18 12:10:00,2.683205,2.192588,1025.836
2013-03-18 12:20:00,2.707356,2.528073,1025.816
2013-03-18 12:30:00,2.533497,2.980504,1025.838
2013-03-18 12:40:00,2.49835,2.400676,1025.813
2013-03-18 12:50:00,2.197021,1.609323,1025.949
2013-03-18 13:00:00,2.111124,2.69304,1025.935
2013-03-18 13:10:00,2.28626,2.690426,1025.884
2013-03-18 13:19:59,2.400256,2.461109,1025.948
2013-03-18 13:30:00,2.415238,1.899894,1025.991
2013-03-18 13:40:00,2.397116,2.483157,1026.019
2013-03-18 13:50:00,2.605718,2.379115,1025.962
2013-03-18 14:00:00,2.593032,2.712477,1025.973
2013-03-18 14:10:00,2.694086,2.954043,1025.94
2013-03-18 14:20:00,2.632172,2.534769,1026.033
2013-03-18 14:30:00,2.681993,2.777647,1025.952
2013-03-18 14:40:00,2.676257,2.712804,1026.08
2013-03-18 14:49:59,2.642277,2.290263,1026.129
2013-03-18 15:00:00,2.786339,2.121701,1026.381
2013-03-18 15:10:00,2.829478,1.799115,1026.4
2013-03-18 15:20:00,2.847429,2.154694,1026.447
2013-03-18 15:30:00,2.973616,2.406061,1026.255
2013-03-18 15:40:00,3.119705,2.860291,1026.279
2013-03-18 15:50:00,3.053746,3.888971,1026.192
2013-03-18 16:00:00,3.27846,4.024534,1026.331
2013-03-18 16:10:00,3.63114,3.413501,1026.403
2013-03-18 16:19:59,3.713635,3.40893,1026.57
2013-03-18 16:30:00,4.097873,2.984587,1026.569
2013-03-18 16:40:00,4.634224,2.688629,1026.63
2013-03-18 16:50:00,5.045572,2.474172,1026.661
2013-03-18 17:00:00,5.467071,2.307737,1026.559
2013-03-18 17:10:00,6.243676,2.28732,1026.492
2013-03-18 17:20:00,6.481222,2.878095,1026.428
2013-03-18 17:30:00,6.780186,2.409332,1026.467
2013-03-18 17:40:00,7.155995,1.696705,1026.592
2013-03-18 17:49:59,7.83754,1.517691,1026.646
2013-03-18 18:00:00,8.538894,1.44697,1026.665
2013-03-18 18:10:00,8.893971,1.310423,1026.566
2013-03-18 18:20:00,9.15222,0.9135231,1026.463
2013-03-18 18:30:00,9.553998,1.77723,1026.187
2013-03-18 18:40:00,9.250541,1.147254,1025.999
2013-03-18 18:50:00,8.241682,1.167341,1025.949
2013-03-18 19:00:00,8.574096,0.4027812,1025.885
2013-03-18 19:10:00,8.856132,1.293109,1025.919
2013-03-18 19:19:59,9.811362,1.131245,1025.899
2013-03-18 19:30:00,9.256942,1.217815,1025.745
2013-03-18 19:40:00,9.130311,1.719737,1025.596
2013-03-18 19:50:00,9.093779,2.257268,1025.571
2013-03-18 20:00:00,8.791817,3.568179,1025.384
2013-03-18 20:10:00,8.776001,3.8759,1025.37
2013-03-18 20:20:00,9.186668,4.108322,1025.377
2013-03-18 20:30:00,8.994174,3.824614,1025.352
2013-03-18 20:40:00,8.882569,3.277119,1025.299
2013-03-18 20:49:59,8.999142,3.354704,1025.052
2013-03-18 21:00:00,8.89655,4.408039,1024.821
2013-03-18 21:10:00,8.689965,4.966969,1024.665
2013-03-18 21:20:00,8.566744,5.321399,1024.498
2013-03-18 21:30:00,8.630299,4.932997,1024.415
2013-03-18 21:40:00,8.732596,4.934628,1024.473
2013-03-18 21:50:00,8.529767,5.796371,1024.327
2013-03-18 22:00:00,8.74368,4.987062,1024.114
2013-03-18 22:10:00,8.963316,4.149649,1024.006
2013-03-18 22:19:59,9.056753,4.044295,1023.949
2013-03-18 22:30:00,9.010797,4.707756,1023.888
2013-03-18 22:40:00,9.084867,4.459654,1023.739
2013-03-18 22:50:00,9.065891,4.82373,1023.733
2013-03-18 23:00:00,8.836856,5.623728,1023.732
2013-03-18 23:10:00,8.753525,5.324827,1023.727
2013-03-18 23:20:00,8.743846,5.512336,1023.764
2013-03-18 23:30:00,8.707747,5.215398,1023.649
2013-03-18 23:40:00,8.840265,5.435405,1023.658
2013-03-18 23:49:59,8.869282,4.51323,1023.659
2013-03-19 00:00:00,9.060206,4.19963,1023.554
2013-03-19 00:10:00,9.142814,4.594571,1023.437
2013-03-19 00:20:00,9.222925,3.423141,1023.291
2013-03-19 00:30:00,9.419384,2.562538,1022.98
2013-03-19 00:40:00,9.372663,2.679977,1022.777
2013-03-19 00:50:00,9.537162,2.484463,1022.552
2013-03-19 01:00:00,9.616831,2.387448,1022.209
2013-03-19 01:10:00,9.583001,3.230895,1022.088
2013-03-19 01:19:59,9.507761,3.349312,1022.028
2013-03-19 01:30:00,9.382883,4.449035,1021.952
2013-03-19 01:40:00,9.329547,4.978237,1021.927
2013-03-19 01:50:00,9.212661,4.921072,1021.838
2013-03-19 02:00:00,9.084597,4.989834,1021.831
2013-03-19 02:10:00,8.939013,4.831893,1021.83
2013-03-19 02:20:00,8.673761,4.358225,1021.723
2013-03-19 02:30:00,8.499371,4.029597,1021.685
2013-03-19 02:40:00,8.512937,3.57602,1021.689
2013-03-19 02:49:59,8.454195,3.536492,1021.657
2013-03-19 03:00:00,8.534897,3.933559,1021.548
2013-03-19 03:10:00,8.631656,3.534208,1021.499
2013-03-19 03:20:00,8.650755,2.447877,1021.483
2013-03-19 03:30:00,8.296747,2.575604,1021.337
2013-03-19 03:40:00,8.02001,2.503248,1021.291
2013-03-19 03:50:00,8.072978,1.860367,1021.241
2013-03-19 04:00:00,7.94552,1.498743,1021.165
2013-03-19 04:10:00,7.779817,1.801239,1021.071
2013-03-19 04:19:59,7.372782,1.525695,1020.999
2013-03-19 04:30:00,6.967429,1.209484,1020.862
2013-03-19 04:40:00,6.661252,1.208012,1020.744
2013-03-19 04:50:00,6.347912,1.092862,1020.651
2013-03-19 05:00:00,6.138494,1.179919,1020.587
2013-03-19 05:10:00,6.01251,0.4354475,1020.52
2013-03-19 05:20:00,5.998721,0.3144163,1020.485
2013-03-19 05:30:00,5.859442,0.6469648,1020.398
2013-03-19 05:40:00,5.81524,0.4277709,1020.315
2013-03-19 05:49:59,6.424547,1.037003,1020.219
2013-03-19 06:00:00,6.391327,1.307318,1020.178
2013-03-19 06:10:00,6.143113,1.384903,1020.085
2013-03-19 06:20:00,6.118838,1.36187,1019.989
2013-03-19 06:30:00,5.731596,0.8728536,1019.923
2013-03-19 06:40:00,5.653325,0.9979664,1019.82
2013-03-19 06:50:00,5.454282,0.8462294,1019.763
2013-03-19 07:00:00,5.630708,1.714182,1019.592
2013-03-19 07:10:00,6.094798,1.403032,1019.524
2013-03-19 07:19:59,6.266199,1.184493,1019.418
2013-03-19 07:30:00,6.911837,2.35935,1019.272
2013-03-19 07:40:00,7.301418,2.81701,1019.203
2013-03-19 07:50:00,7.77583,4.056875,1018.982
2013-03-19 08:00:00,7.981378,4.34532,1018.862
2013-03-19 08:10:00,7.878075,3.739679,1018.856
2013-03-19 08:20:00,8.218492,3.364994,1018.791
2013-03-19 08:30:00,8.09608,3.450905,1018.635
2013-03-19 08:40:00,8.02796,4.380603,1018.348
2013-03-19 08:49:59,7.828671,4.193751,1018.326
2013-03-19 09:00:00,8.014812,4.562877,1018.19
2013-03-19 09:10:00,8.272673,5.189422,1018.006
2013-03-19 09:20:00,8.252007,6.01116,1017.813
2013-03-19 09:30:00,8.318265,6.089555,1017.737
2013-03-19 09:40:00,8.453238,5.909075,1017.701
2013-03-19 09:50:00,8.425256,5.813524,1017.677
2013-03-19 10:00:00,8.446708,4.934955,1017.773
2013-03-19 10:10:00,8.437661,5.231891,1017.662
2013-03-19 10:19:59,8.463834,5.442431,1017.481
2013-03-19 10:30:00,8.454936,4.553736,1017.556
2013-03-19 10:40:00,8.371645,3.974716,1017.527
2013-03-19 10:50:00,8.347093,3.71812,1017.491
2013-03-19 11:00:00,8.340969,3.677449,1017.531
2013-03-19 11:10:00,8.25214,2.600267,1017.646
2013-03-19 11:20:00,8.199499,3.005167,1017.482
2013-03-19 11:30:00,8.18376,3.744416,1017.345
2013-03-19 11:40:00,8.213969,3.61424,1017.272
2013-03-19 11:49:59,8.046304,3.371853,1017.169
2013-03-19 12:00:00,7.960928,2.648123,1017.183
2013-03-19 12:10:00,7.929073,2.785322,1017.085
2013-03-19 12:20:00,7.852593,2.65286,1017.039
2013-03-19 12:30:00,7.947087,3.656054,1016.87
2013-03-19 12:40:00,8.040372,5.267825,1016.665
2013-03-19 12:50:00,7.912057,5.227155,1016.661
2013-03-19 13:00:00,7.562486,4.474683,1016.665
2013-03-19 13:10:00,7.578848,4.31249,1016.701
2013-03-19 13:19:59,7.648677,4.58101,1016.686
2013-03-19 13:30:00,7.719036,4.595222,1016.677
2013-03-19 13:40:00,7.786611,4.834505,1016.75
2013-03-19 13:50:00,7.756088,4.724089,1016.82
2013-03-19 14:00:00,7.801274,4.323268,1016.862
2013-03-19 14:10:00,7.768528,4.295832,1016.865
2013-03-19 14:20:00,7.808009,4.859821,1016.79
2013-03-19 14:30:00,7.861696,5.079992,1016.591
2013-03-19 14:40:00,7.70505,4.720171,1016.466
2013-03-19 14:49:59,7.607963,4.417186,1016.349
2013-03-19 15:00:00,7.691576,4.849205,1016.246
2013-03-19 15:10:00,7.823332,4.423882,1016.305
2013-03-19 15:20:00,7.914302,3.848298,1016.279
2013-03-19 15:30:00,8.157126,3.652786,1016.3
2013-03-19 15:40:00,8.452378,3.871817,1016.301
2013-03-19 15:50:00,8.506141,4.177907,1016.193
2013-03-19 16:00:00,8.484834,4.253036,1016.175
2013-03-19 16:10:00,8.389003,3.822487,1016.249
2013-03-19 16:19:59,8.495625,3.798805,1016.242
2013-03-19 16:30:00,8.418239,4.104079,1016.216
2013-03-19 16:40:00,8.048717,4.162715,1016.255
2013-03-19 16:50:00,8.112846,4.120574,1016.183
2013-03-19 17:00:00,8.274484,4.536095,1016.081
2013-03-19 17:10:00,8.280709,4.440054,1016.009
2013-03-19 17:20:00,8.078622,4.705635,1015.916
2013-03-19 17:30:00,7.909007,4.591623,1015.82
2013-03-19 17:40:00,8.230034,4.617924,1015.675
2013-03-19 17:49:59,8.605011,4.33993,1015.58
2013-03-19 18:00:00,8.780129,4.387134,1015.443
2013-03-19 18:10:00,8.831168,4.039885,1015.327
2013-03-19 18:20:00,9.079174,4.191299,1015.166
2013-03-19 18:30:00,9.205023,4.00428,1015.153
2013-03-19 18:40:00,9.600958,4.488561,1014.977
2013-03-19 18:50:00,9.75922,4.697631,1014.881
2013-03-19 19:00:00,9.650179,4.382072,1014.773
2013-03-19 19:10:00,9.841322,3.63727,1014.707
2013-03-19 19:19:59,10.32298,3.862344,1014.704
2013-03-19 19:30:00,10.38818,3.060539,1014.668
2013-03-19 19:40:00,10.52886,2.805251,1014.583
2013-03-19 19:50:00,10.5167,3.29966,1014.536
2013-03-19 20:00:00,10.35392,3.234,1014.293
2013-03-19 20:10:00,10.47705,3.187779,1014.204
2013-03-19 20:20:00,10.69455,3.474426,1013.938
2013-03-19 20:30:00,10.91247,2.951433,1013.738
2013-03-19 20:40:00,11.16589,2.873034,1013.682
2013-03-19 20:49:59,11.50613,2.529218,1013.538
2013-03-19 21:00:00,11.91418,2.182133,1013.446
2013-03-19 21:10:00,12.09147,2.073845,1013.347
2013-03-19 21:20:00,12.06216,0.8137265,1013.343
2013-03-19 21:30:00,12.04046,0.6716269,1013.234
2013-03-19 21:40:00,12.49462,3.344088,1013.067
2013-03-19 21:50:00,12.56005,3.4496,1012.979
2013-03-19 22:00:00,12.30607,3.581575,1012.866
2013-03-19 22:10:00,12.16064,3.506603,1012.783
2013-03-19 22:19:59,12.16081,4.457203,1012.659
2013-03-19 22:30:00,12.00953,4.915027,1012.689
2013-03-19 22:40:00,11.75488,4.888733,1012.82
2013-03-19 22:50:00,11.47412,5.179793,1012.796
2013-03-19 23:00:00,10.29982,3.826738,1012.634
2013-03-19 23:10:00,9.757549,4.315758,1012.363
2013-03-19 23:20:00,9.338453,2.956172,1012.13
2013-03-19 23:30:00,9.267779,2.856047,1011.965
2013-03-19 23:40:00,9.245096,1.982213,1011.724
2013-03-19 23:49:59,9.199091,2.021903,1011.29
2013-03-20 00:00:00,9.158203,0.5909405,1010.813
2013-03-20 00:10:00,9.049572,0.7083771,1010.35
2013-03-20 00:20:00,9.288673,2.479563,1010.034
2013-03-20 00:30:00,9.324213,3.473937,1009.869
2013-03-20 00:40:00,9.090477,3.255559,1009.83
2013-03-20 00:50:00,9.035497,2.814235,1009.647
2013-03-20 01:00:00,8.917346,3.232694,1009.517
2013-03-20 01:10:00,8.785442,3.661607,1009.279
2013-03-20 01:19:59,8.642945,3.676959,1009.09
2013-03-20 01:30:00,8.513045,3.686596,1008.761
2013-03-20 01:40:00,8.430476,3.000758,1008.486
2013-03-20 01:50:00,8.358685,3.63923,1008.244
2013-03-20 02:00:00,8.350791,3.295903,1007.951
2013-03-20 02:10:00,8.426476,3.25556,1007.676
2013-03-20 02:20:00,8.562004,3.42967,1007.515
2013-03-20 02:30:00,8.695026,3.408602,1007.353
2013-03-20 02:40:00,8.710251,2.877933,1007.318
2013-03-20 02:49:59,8.731153,2.430564,1007.202
2013-03-20 03:00:00,8.775779,2.616437,1006.981
2013-03-20 03:10:00,8.860823,1.786867,1007.011
2013-03-20 03:20:00,8.933103,2.297446,1006.896
2013-03-20 03:30:00,9.004733,2.143425,1006.646
2013-03-20 03:40:00,9.086788,2.65874,1006.265
2013-03-20 03:50:00,9.224854,3.025095,1006.211
2013-03-20 04:00:00,9.747029,1.98744,1006.219
2013-03-20 04:10:00,10.91393,3.088632,1006.0
2013-03-20 04:19:59,11.17853,3.823962,1005.732
2013-03-20 04:30:00,11.33477,4.213022,1005.696
2013-03-20 04:40:00,11.15632,3.955935,1005.523
2013-03-20 04:50:00,11.2633,4.764596,1005.361
2013-03-20 05:00:00,11.17982,5.044711,1005.387
2013-03-20 05:10:00,11.16852,4.807062,1005.436
2013-03-20 05:20:00,11.05474,4.151116,1005.279
2013-03-20 05:30:00,11.01575,4.349235,1005.189
2013-03-20 05:40:00,11.10082,5.860889,1005.122
2013-03-20 05:49:59,10.97642,4.878605,1005.073
2013-03-20 06:00:00,10.99161,4.665129,1005.004
2013-03-20 06:10:00,11.01403,4.767045,1005.044
2013-03-20 06:20:00,11.14589,5.553825,1004.981
2013-03-20 06:30:00,11.04441,5.268808,1005.081
2013-03-20 06:40:00,10.98101,6.405281,1004.945
2013-03-20 06:50:00,11.09462,6.434518,1004.779
2013-03-20 07:00:00,11.22017,6.790746,1004.707
2013-03-20 07:10:00,11.27456,6.917656,1004.572
2013-03-20 07:19:59,11.08379,6.582008,1004.533
2013-03-20 07:30:00,11.04022,6.425697,1004.313
2013-03-20 07:40:00,11.12487,6.395643,1004.21
2013-03-20 07:50:00,11.36942,6.834846,1004.028
2013-03-20 08:00:00,11.51304,6.279185,1003.94
2013-03-20 08:10:00,11.90256,6.900505,1003.589
2013-03-20 08:20:00,12.07105,7.009781,1003.489
2013-03-20 08:30:00,12.15142,7.252981,1003.476
2013-03-20 08:40:00,12.11935,7.021869,1003.393
2013-03-20 08:49:59,12.26411,6.883845,1003.293
2013-03-20 09:00:00,12.31827,7.772049,1003.202
2013-03-20 09:10:00,11.80852,8.025713,1003.356
2013-03-20 09:20:00,11.29117,7.540936,1003.453
2013-03-20 09:30:00,11.36069,8.51424,1003.418
2013-03-20 09:40:00,11.44627,8.518159,1003.382
2013-03-20 09:50:00,11.5281,7.254944,1003.44
2013-03-20 10:00:00,11.53655,7.447184,1003.421
2013-03-20 10:10:00,11.00763,7.421375,1003.387
2013-03-20 10:19:59,10.69403,7.52379,1003.438
2013-03-20 10:30:00,10.58015,7.08197,1003.481
2013-03-20 10:40:00,10.56225,7.628645,1003.385
2013-03-20 10:50:00,10.56944,7.478376,1003.314
2013-03-20 11:00:00,10.41516,7.440322,1003.274
2013-03-20 11:10:00,10.41545,8.044326,1003.12
2013-03-20 11:20:00,10.42814,7.30018,1003.003
2013-03-20 11:30:00,10.53324,7.591082,1002.828
2013-03-20 11:40:00,10.51093,7.299366,1002.77
2013-03-20 11:49:59,10.53532,7.238441,1002.696
2013-03-20 12:00:00,10.59681,6.9268,1002.644
2013-03-20 12:10:00,10.62298,7.483766,1002.488
2013-03-20 12:20:00,10.4706,7.880181,1002.497
2013-03-20 12:30:00,10.39947,6.587561,1002.524
2013-03-20 12:40:00,10.36445,7.77957,1002.459
2013-03-20 12:50:00,10.3106,6.903445,1002.492
2013-03-20 13:00:00,10.36263,7.017948,1002.532
2013-03-20 13:10:00,10.2886,6.9157,1002.62
2013-03-20 13:19:59,10.20757,6.912921,1002.751
2013-03-20 13:30:00,10.14546,6.301401,1002.931
2013-03-20 13:40:00,10.02202,6.25534,1003.019
2013-03-20 13:50:00,9.674907,9.026292,1003.438
2013-03-20 14:00:00,9.045362,8.392226,1003.967
2013-03-20 14:10:00,8.955802,7.088506,1004.204
2013-03-20 14:20:00,8.899227,7.032475,1004.432
2013-03-20 14:30:00,8.951921,7.145667,1004.594
2013-03-20 14:40:00,9.011667,7.605289,1004.858
2013-03-20 14:49:59,8.953462,7.547631,1005.265
2013-03-20 15:00:00,8.985922,6.736031,1005.69
2013-03-20 15:10:00,8.890053,7.673075,1006.168
2013-03-20 15:20:00,8.832962,6.75073,1006.608
2013-03-20 15:30:00,8.670671,6.689972,1006.984
2013-03-20 15:40:00,8.791986,5.965259,1007.365
2013-03-20 15:50:00,8.919424,5.847006,1007.704
2013-03-20 16:00:00,8.988672,6.267915,1007.986
2013-03-20 16:10:00,8.997064,6.375389,1008.358
2013-03-20 16:19:59,9.026892,5.844389,1008.639
2013-03-20 16:30:00,8.8243,7.037054,1008.796
2013-03-20 16:40:00,8.529736,7.909415,1009.009
2013-03-20 16:50:00,8.051152,6.560119,1009.308
2013-03-20 17:00:00,8.616073,6.695357,1009.579
2013-03-20 17:10:00,8.603848,6.851832,1009.757
2013-03-20 17:20:00,9.021634,7.067429,1009.998
2013-03-20 17:30:00,9.160697,6.966006,1010.264
2013-03-20 17:40:00,9.346747,7.248408,1010.515
2013-03-20 17:49:59,9.454491,6.526639,1010.762
2013-03-20 18:00:00,9.674586,6.596542,1010.935
2013-03-20 18:10:00,9.712449,6.938075,1011.069
2013-03-20 18:20:00,9.55928,6.791236,1011.225
2013-03-20 18:30:00,9.640805,7.384952,1011.49
2013-03-20 18:40:00,9.765029,7.612315,1011.647
2013-03-20 18:50:00,9.380932,7.101733,1011.874
2013-03-20 19:00:00,9.605386,7.241218,1012.174
2013-03-20 19:10:00,8.666064,7.304759,1012.467
2013-03-20 19:19:59,8.798297,6.079268,1012.713
2013-03-20 19:30:00,9.138647,6.17694,1012.951
2013-03-20 19:40:00,9.218818,7.776951,1013.126
2013-03-20 19:50:00,8.817718,7.079683,1013.314
2013-03-20 20:00:00,9.318633,6.339622,1013.612
2013-03-20 20:10:00,9.504495,7.115286,1013.731
2013-03-20 20:20:00,8.32219,8.362345,1013.98
2013-03-20 20:30:00,8.087306,6.830598,1014.192
2013-03-20 20:40:00,8.564675,7.774663,1014.433
2013-03-20 20:49:59,7.905155,6.066691,1014.656
2013-03-20 21:00:00,8.680063,6.032717,1014.826
2013-03-20 21:10:00,9.054173,6.409036,1014.908
2013-03-20 21:20:00,7.410851,7.840324,1015.168
2013-03-20 21:30:00,7.678486,7.505493,1015.223
2013-03-20 21:40:00,8.460751,7.1375,1015.418
2013-03-20 21:50:00,8.29968,7.38495,1015.569
2013-03-20 22:00:00,8.442624,5.578326,1015.741
2013-03-20 22:10:00,8.561759,6.148682,1015.828
2013-03-20 22:19:59,8.663231,5.910216,1016.012
2013-03-20 22:30:00,9.097383,5.528507,1016.214
2013-03-20 22:40:00,9.04362,5.194167,1016.32
2013-03-20 22:50:00,8.308746,7.643838,1016.442
2013-03-20 23:00:00,7.037133,8.778028,1016.694
2013-03-20 23:10:00,7.066601,6.187231,1016.932
2013-03-20 23:20:00,7.989375,5.879837,1017.055
2013-03-20 23:30:00,8.164009,6.748607,1017.259
2013-03-20 23:40:00,8.003325,6.615326,1017.469
2013-03-20 23:49:59,8.120851,6.133331,1017.607
2013-03-21 00:00:00,7.402854,7.785444,1017.8
2013-03-21 00:10:00,7.135851,7.368129,1018.042
2013-03-21 00:20:00,7.350583,7.556777,1018.158
2013-03-21 00:30:00,7.388562,5.546963,1018.419
2013-03-21 00:40:00,7.814687,5.26146,1018.484
2013-03-21 00:50:00,7.909422,5.017605,1018.6
2013-03-21 01:00:00,7.991845,5.69805,1018.623
2013-03-21 01:10:00,8.131918,6.399891,1018.628
2013-03-21 01:19:59,8.196097,6.367383,1018.729
2013-03-21 01:30:00,8.230233,7.382833,1018.82
2013-03-21 01:40:00,8.176409,7.457311,1019.016
2013-03-21 01:50:00,8.162,8.250455,1019.212
2013-03-21 02:00:00,8.10023,6.700424,1019.589
2013-03-21 02:10:00,8.09936,6.894954,1019.786
2013-03-21 02:20:00,8.111627,7.347871,1019.951
2013-03-21 02:30:00,8.103501,7.779405,1020.175
2013-03-21 02:40:00,8.027307,7.270787,1020.416
2013-03-21 02:49:59,7.91268,5.586165,1020.692
2013-03-21 03:00:00,7.875877,5.767793,1020.866
2013-03-21 03:10:00,7.861849,6.508179,1021.037
2013-03-21 03:20:00,7.678515,5.86775,1021.266
2013-03-21 03:30:00,7.543645,5.739534,1021.404
2013-03-21 03:40:00,7.465578,5.253944,1021.573
2013-03-21 03:50:00,7.479577,5.463339,1021.657
2013-03-21 04:00:00,7.458642,4.772927,1021.808
2013-03-21 04:10:00,7.404271,4.156345,1022.021
2013-03-21 04:19:59,7.376171,3.462501,1022.17
2013-03-21 04:30:00,7.355976,4.089212,1022.214
2013-03-21 04:40:00,7.472626,5.904667,1022.286
2013-03-21 04:50:00,7.452581,5.200366,1022.43
2013-03-21 05:00:00,7.513084,5.109881,1022.536
2013-03-21 05:10:00,7.476313,5.499434,1022.683
2013-03-21 05:20:00,7.402068,4.968111,1022.809
2013-03-21 05:30:00,7.365893,4.638832,1022.963
2013-03-21 05:40:00,7.425632,5.212621,1023.014
2013-03-21 05:49:59,7.364829,4.411145,1023.218
2013-03-21 06:00:00,7.421916,4.653696,1023.272
2013-03-21 06:10:00,7.368158,5.340344,1023.385
2013-03-21 06:20:00,7.17055,5.811888,1023.569
2013-03-21 06:30:00,7.13523,4.861945,1023.747
2013-03-21 06:40:00,7.151112,4.885466,1023.836
2013-03-21 06:50:00,7.161726,4.930706,1023.942
2013-03-21 07:00:00,7.220067,4.788281,1024.018
2013-03-21 07:10:00,7.231,4.990163,1024.063
2013-03-21 07:19:59,7.163931,4.493302,1024.098
2013-03-21 07:30:00,6.974202,3.859734,1024.176
2013-03-21 07:40:00,6.969682,3.507907,1024.25
2013-03-21 07:50:00,6.868953,3.767283,1024.357
2013-03-21 08:00:00,6.202606,4.614497,1024.385
2013-03-21 08:10:00,5.962875,2.324559,1024.554
2013-03-21 08:20:00,6.023098,2.582301,1024.71
2013-03-21 08:30:00,5.878827,3.997747,1024.699
2013-03-21 08:40:00,5.532542,2.216107,1024.712
2013-03-21 08:49:59,5.777701,1.258482,1024.79
2013-03-21 09:00:00,5.624016,0.2637838,1024.814
2013-03-21 09:10:00,4.847002,0.7477405,1024.849
2013-03-21 09:20:00,5.752316,2.140647,1024.911
2013-03-21 09:30:00,5.56264,1.950036,1024.939
2013-03-21 09:40:00,6.443221,5.06742,1024.992
2013-03-21 09:50:00,6.738888,4.57742,1025.024
2013-03-21 10:00:00,6.746451,3.879985,1025.006
2013-03-21 10:10:00,6.839026,4.070594,1024.966
2013-03-21 10:19:59,6.770687,3.414811,1024.957
2013-03-21 10:30:00,6.833283,2.605167,1024.997
2013-03-21 10:40:00,7.133312,4.030577,1025.041
2013-03-21 10:50:00,7.226662,4.836303,1024.986
2013-03-21 11:00:00,7.232694,5.504821,1025.016
2013-03-21 11:10:00,7.168646,5.249861,1025.047
2013-03-21 11:20:00,7.18269,5.152184,1025.117
2013-03-21 11:30:00,7.139479,5.018414,1025.2
2013-03-21 11:40:00,6.840623,6.213528,1025.119
2013-03-21 11:49:59,5.816515,6.223004,1025.1
2013-03-21 12:00:00,6.20967,3.760097,1025.208
2013-03-21 12:10:00,6.605184,3.348986,1025.252
2013-03-21 12:20:00,6.495068,2.712965,1025.236
2013-03-21 12:30:00,6.462164,2.377316,1025.185
2013-03-21 12:40:00,6.552159,2.331094,1025.109
2013-03-21 12:50:00,7.122469,5.031157,1025.06
2013-03-21 13:00:00,7.201035,4.766068,1025.127
2013-03-21 13:10:00,7.222137,4.985917,1025.167
2013-03-21 13:19:59,7.293123,4.981668,1025.244
2013-03-21 13:30:00,6.403258,7.67601,1025.289
2013-03-21 13:40:00,5.744367,3.852543,1025.516
2013-03-21 13:50:00,6.369061,4.85574,1025.53
2013-03-21 14:00:00,6.651007,4.304814,1025.573
2013-03-21 14:10:00,6.768507,4.455243,1025.631
2013-03-21 14:20:00,6.723196,4.025187,1025.674
2013-03-21 14:30:00,6.482084,2.50243,1025.797
2013-03-21 14:40:00,6.520268,2.888714,1025.78
2013-03-21 14:49:59,6.638482,3.354048,1025.827
2013-03-21 15:00:00,6.62029,3.393901,1025.974
2013-03-21 15:10:00,6.154825,3.248047,1026.078
2013-03-21 15:20:00,6.279463,2.602064,1026.047
2013-03-21 15:30:00,6.323958,2.141463,1026.108
2013-03-21 15:40:00,6.758743,3.295905,1026.12
2013-03-21 15:50:00,7.016219,4.838909,1026.203
2013-03-21 16:00:00,5.540634,4.846594,1026.344
2013-03-21 16:10:00,5.795323,3.925065,1026.363
2013-03-21 16:19:59,5.894591,2.52154,1026.497
2013-03-21 16:30:00,6.189343,2.28291,1026.627
2013-03-21 16:40:00,6.57094,2.940161,1026.718
2013-03-21 16:50:00,6.713139,2.98132,1026.782
2013-03-21 17:00:00,6.897161,3.730531,1026.835
2013-03-21 17:10:00,6.920834,2.25596,1027.106
2013-03-21 17:20:00,6.607251,2.969398,1027.318
2013-03-21 17:30:00,6.532414,1.723983,1027.328
2013-03-21 17:40:00,6.721942,1.174203,1027.322
2013-03-21 17:49:59,7.070631,1.2495,1027.332
2013-03-21 18:00:00,6.552067,2.89688,1027.432
2013-03-21 18:10:00,6.435853,1.943341,1027.495
2013-03-21 18:20:00,6.503236,3.291166,1027.694
2013-03-21 18:30:00,6.224319,3.751764,1027.857
2013-03-21 18:40:00,6.462452,3.062825,1027.927
2013-03-21 18:50:00,6.793471,2.231134,1027.877
2013-03-21 19:00:00,6.737264,6.605199,1027.792
2013-03-21 19:10:00,6.597847,4.018814,1027.876
2013-03-21 19:19:59,7.304422,2.583605,1027.939
2013-03-21 19:30:00,7.696668,2.711661,1027.9
2013-03-21 19:40:00,7.826849,3.454989,1027.844
2013-03-21 19:50:00,7.42654,5.353579,1027.795
2013-03-21 20:00:00,7.227106,5.137647,1027.745
2013-03-21 20:10:00,7.404377,3.247066,1027.756
