DN,SS,SB,BP,TB,TS
735367.7326388889,3.4988775876782445,3.9245118266120955,1.4918500000000008,16.77,16.7
735367.7361111111,3.3405257209997514,3.7277993581179723,1.4987499999999998,16.83,16.77
735367.7395833334,3.306946835407857,3.624708339807541,1.5094499999999997,16.86,16.79
735367.7430555555,3.283483031397173,3.5927353207915096,1.5232500000000002,16.92,16.83
735367.7465277778,3.1480956506016615,3.4430680859600646,1.5339500000000001,16.96,16.88
735367.75,3.1303547896858324,3.4545655255558216,1.5512500000000002,17.0,16.9
735367.7534722222,3.063902430153791,3.413806303525589,1.5862499999999997,17.02,16.94
735367.7569444445,2.946517651386704,3.369207684584234,1.63125,17.04,16.96
735367.7604166666,3.0535231279981407,3.432481543810974,1.6658500000000003,17.04,16.96
735367.7638888889,3.062585028135857,3.7304179010589107,1.7004500000000007,17.01,16.98
735367.7673611111,3.0547693014137955,3.777942975060261,1.7316500000000006,16.98,17.0
735367.7708333334,3.0936637663869364,3.746916947375535,1.7628500000000003,17.0,16.94
735367.7743055555,2.990494579747437,3.6235730413915443,1.7974500000000007,17.02,16.98
735367.7777777778,2.955704158664092,3.708482236876961,1.8251500000000007,17.0,16.78
735367.78125,3.148828863364717,3.736971264237602,1.8493499999999998,16.98,16.86
735367.7847222222,3.154106986092706,3.8712788503956794,1.87675,16.88,16.88
735367.7881944445,3.0485464759529814,3.9073852321488154,1.8972499999999997,16.89,16.85
735367.7916666666,3.3519685001114006,3.867468554205934,1.9252499999999997,16.97,16.93
735367.7951388889,3.2425686018921236,3.9546957405403327,1.946050000000001,16.97,17.01
735367.7986111111,3.2346783713172296,4.102435667907595,1.9737499999999997,16.92,17.05
735367.8020833334,3.5569024259196387,4.394897131834114,1.99105,16.88,17.01
735367.8055555555,3.638645676862339,4.5016058350221755,2.0253500000000004,16.86,16.93
735367.8090277778,3.8940477231217088,4.570382347054149,2.0530500000000003,16.83,16.86
735367.8125,4.125751670349285,4.6828518116388835,2.0807500000000005,16.78,16.83
735367.8159722222,4.279250759874076,4.896232058163915,2.104650000000001,16.67,16.82
735367.8194444445,4.430972652441742,4.966522346198266,2.13545,16.66,16.75
735367.8229166666,4.647547534539178,5.281482632642198,2.1666499999999997,16.63,16.68
735367.8263888889,4.684273745061828,5.722691045069005,2.2012500000000004,16.55,16.64
735367.8298611111,4.9785838978318235,6.021413536111092,2.232050000000001,16.49,16.63
735367.8333333334,5.028566789113136,7.189238891050436,2.269850000000001,16.32,16.52
735367.8368055555,5.781685112970348,7.383165044901029,2.2972499999999996,16.32,16.45
735367.8402777778,6.014163160215846,8.72960082204906,2.3211500000000003,16.17,16.44
735367.84375,6.513481191249551,9.357327975241287,2.3554500000000003,16.11,16.44
735367.8472222222,6.868347911987809,11.208464249769435,2.379350000000001,15.87,16.44
735367.8506944445,7.885111213838153,12.879061935029485,2.4095500000000003,15.64,16.14
735367.8541666666,9.182651344437222,14.073411146611942,2.4365499999999995,15.49,16.0
735367.8576388889,11.024450783049957,15.001760113362982,2.47435,15.38,15.74
735367.8611111111,10.87739160943371,16.153450500751013,2.508550000000001,15.25,15.74
735367.8645833334,12.05363069331231,16.854972915920477,2.546050000000001,15.17,15.74
735367.8680555555,13.055941348530517,17.370113996141505,2.56995,15.12,15.62
735367.8715277778,14.0818270544679,17.899610266192433,2.607950000000001,15.05,15.44
735367.875,14.658670438953335,18.468684939518347,2.6387500000000004,14.97,15.35
735367.8784722222,14.994704999986398,18.84150553412354,2.673050000000001,14.91,15.31
735367.8819444445,14.42884371211885,19.336682396202512,2.7007500000000007,14.85,15.28
735367.8854166666,15.808490602955406,20.47313523548269,2.7350499999999998,14.61,15.2
735367.8888888889,15.63095911710048,20.933824421800367,2.772449999999999,14.51,15.09
735367.8923611111,16.445154839400328,21.76932351396384,2.79945,14.1,14.89
735367.8958333334,18.14096246136805,23.338633250279447,2.83275,13.81,14.52
735367.8993055555,19.382189289129542,24.52977520196626,2.8663500000000015,13.48,14.15
735367.9027777778,20.78419897516965,25.72014488421234,2.892649999999999,13.12,14.01
735367.90625,18.34342980619666,27.142768866316075,2.9228500000000013,12.73,14.95
735367.9097222222,18.26920226810238,28.00518895495945,2.9560500000000003,12.57,15.05
735367.9131944445,18.370687507737745,28.495508761592472,2.9830500000000013,12.42,14.87
735367.9166666666,19.996175590552628,28.93290891450699,3.0104500000000014,12.3,14.68
735367.9201388889,20.73338037815472,29.15665371246035,3.034349999999999,12.23,14.38
735367.9236111111,23.559057043194603,29.369575853960484,3.0650500000000007,12.16,12.88
735367.9270833334,24.76348587417081,29.463853366290394,3.09585,12.15,12.8
735367.9305555555,24.511239687625483,29.539792964833527,3.120049999999999,12.13,12.58
735367.9340277778,25.549550849939145,29.573207567115617,3.140849999999999,12.13,12.53
735367.9375,25.73090704737028,29.590026335802957,3.165050000000001,12.13,12.48
735367.9409722222,24.89843636275207,29.685255610235828,3.18925,12.15,12.43
735367.9444444445,25.160939423914375,29.7009968528949,3.20655,12.16,12.48
735367.9479166666,25.921464480337985,29.711188886851815,3.234150000000001,12.16,12.5
735367.9513888889,25.5539631653549,29.729139259767493,3.254950000000001,12.18,12.39
735367.9548611111,26.084127385857713,29.755102449624484,3.2687500000000016,12.19,12.39
735367.9583333334,26.189073017400457,29.772162977929774,3.2929500000000003,12.19,12.3
735367.9618055555,25.47053195393812,29.76526701316791,3.30365,12.19,12.41
735367.9652777778,25.107012917481256,29.773215653360484,3.3209500000000007,12.18,12.42
735367.96875,26.108676117505684,29.84604479405906,3.33095,12.11,12.5
735367.9722222222,26.129986411893604,29.91788856784327,3.3379499999999993,12.05,12.45
735367.9756944445,26.101271438257744,29.953194375319978,3.3444499999999993,12.04,12.48
735367.9791666666,26.192106850548313,30.04023885076997,3.3444499999999993,12.03,12.33
735367.9826388889,25.337624794699558,30.09072397952428,3.3548500000000003,12.01,12.38
735367.9861111111,26.073089166249876,30.091914198256635,3.3479500000000018,12.03,12.49
735367.9895833334,25.996648471462567,30.09878347328475,3.3479500000000018,12.0,12.41
735367.9930555555,26.19157251567808,30.101133961592584,3.3444499999999993,12.01,12.35
735367.9965277778,26.171667648626002,30.074615355655155,3.334150000000001,12.03,12.39
735368.0,25.500801773098935,30.024162668646472,3.3237499999999995,12.05,12.45
735368.0034722222,26.15730473933554,29.982898854085256,3.316850000000001,12.08,12.38
735368.0069444445,25.46422636117008,29.92451159061497,3.30295,12.11,12.24
735368.0104166666,26.222348729213433,29.86412008162957,3.289550000000001,12.13,12.26
735368.0138888889,26.24331323699732,29.806193338848125,3.27565,12.16,12.23
735368.0173611111,26.175912965053843,29.761879102074527,3.25835,12.19,12.22
735368.0208333334,25.13584720287162,29.726745726968975,3.244850000000001,12.26,12.42
735368.0243055555,25.675603845229976,29.616083607574033,3.2276500000000015,12.31,12.46
735368.0277777778,25.61440008090336,29.501585036435408,3.21065,12.37,12.61
735368.03125,25.487664804184234,29.425612349456458,3.1933499999999997,12.39,12.67
735368.0347222222,25.4239170153895,29.350945791682907,3.18335,12.43,12.72
735368.0381944445,25.4171982699055,29.252282595475194,3.1591500000000012,12.48,12.73
735368.0416666666,25.311876980251654,29.156187419796716,3.1421499999999996,12.54,12.82
735368.0451388889,24.989917462478203,29.021146488929087,3.128349999999999,12.6,13.02
735368.0486111111,24.777907712768,28.915054269038794,3.1113500000000003,12.67,13.16
735368.0520833334,23.76054868319873,28.755473811752662,3.09405,12.76,13.36
735368.0555555555,23.51738190940351,28.67034671249248,3.07025,12.8,13.66
735368.0590277778,21.832293888082443,28.535141806337236,3.0463499999999994,12.86,14.21
735368.0625,20.326940114786368,28.093900792818726,3.022150000000001,13.07,14.6
735368.0659722222,19.73055201495872,28.164254752768983,2.9985500000000016,13.03,14.85
735368.0694444445,19.493428725731675,27.560325668402566,2.9816500000000006,13.29,14.79
735368.0729166666,20.1631019413717,27.204722003133387,2.9580500000000014,13.4,14.74
735368.0763888889,20.218588733494038,26.938122920474356,2.9376500000000005,13.48,14.75
735368.0798611111,19.752176115703037,26.605001369629605,2.9137500000000003,13.57,14.89
735368.0833333334,19.319261146402802,26.584881219254495,2.893050000000001,13.57,14.97
735368.0868055555,18.93786733577001,26.959870484765695,2.8688499999999992,13.42,15.0
735368.0902777778,18.481764610189007,27.00107164143404,2.844250000000001,13.42,15.09
735368.09375,17.572712397593396,26.760132319729124,2.826950000000001,13.48,15.2
735368.0972222222,16.91639727006159,27.037033381875368,2.8062500000000012,13.39,15.28
735368.1006944445,16.18619397567575,26.881390452072782,2.7854500000000018,13.44,15.36
735368.1041666666,15.933235435385422,25.79070362409513,2.761550000000001,13.82,15.38
735368.1076388889,15.280125493400801,25.599407204088553,2.7383500000000014,13.89,15.43
735368.1111111111,14.749757065985664,25.43640150581052,2.7179500000000005,13.92,15.49
735368.1145833334,14.056655491888268,24.880627200089314,2.6971500000000006,14.06,15.58
735368.1180555555,13.793663807372816,24.82115562459429,2.6736500000000007,14.08,15.59
735368.1215277778,13.442893626258677,24.741404363612215,2.65975,14.1,15.65
735368.125,13.215986462453237,24.30184875438366,2.6355500000000007,14.21,15.65
735368.1284722222,12.976293206219726,24.150275015812138,2.6185500000000004,14.25,15.69
735368.1319444445,12.776752120181577,23.746253126441225,2.59465,14.36,15.72
735368.1354166666,12.55539942518488,23.375565561249978,2.5777500000000004,14.44,15.72
735368.1388888889,12.437207822943655,22.907974969106576,2.56075,14.52,15.7
735368.1423611111,11.60758296118099,22.604364058612106,2.54375,14.59,15.74
735368.1458333334,11.859563038455718,22.18442241914046,2.5264499999999996,14.64,15.74
735368.1493055555,11.573769599197623,22.27965985722559,2.509150000000001,14.6,15.76
735368.1527777778,11.353767302854038,23.61603082414838,2.48745,14.14,15.77
735368.15625,11.152929371299454,23.031909123209264,2.4685500000000005,14.36,15.77
735368.1597222222,11.067582422632368,26.424630927377432,2.4533500000000004,13.43,15.79
735368.1631944445,10.531655642184237,27.80032571127806,2.4385500000000007,13.09,15.83
735368.1666666666,10.352141808001328,28.559650640328957,2.4278500000000007,12.87,15.84
735368.1701388889,10.288337794114486,28.62829280994651,2.4203500000000004,12.83,15.85
735368.1736111111,10.37241941717495,28.67034671249248,2.4030500000000004,12.8,15.81
735368.1770833334,10.316030119448998,28.644585359231705,2.3926500000000006,12.8,15.85
735368.1805555555,10.12797566411126,28.66183842297994,2.3822500000000004,12.79,15.87
735368.1840277778,10.199309510941845,28.675830562379193,2.3719499999999996,12.78,15.84
735368.1875,9.989832437130605,28.717673531097425,2.3649500000000003,12.78,15.84
735368.1909722222,9.750969599363719,28.724199799835628,2.36155,12.78,15.88
735368.1944444445,9.618991673309186,28.686423602914214,2.36155,12.8,15.88
735368.1979166666,9.267393362090331,28.613363408232907,2.3649500000000003,12.82,15.88
735368.2013888889,9.085106258213282,28.64574363093619,2.3649500000000003,12.79,15.91
735368.2048611111,8.986526587067257,28.652158161852302,2.3719499999999996,12.79,15.91
735368.2083333334,9.018764270891703,28.68433551543325,2.3719499999999996,12.79,15.89
735368.2118055555,8.91263957207667,28.652158161852302,2.3822500000000004,12.79,15.85
735368.2152777778,8.983785341213567,28.620074664809113,2.3822500000000004,12.79,15.95
735368.21875,8.947688261371486,28.61038374589535,2.3892499999999997,12.79,15.96
735368.2222222222,8.741094714737898,28.61038374589535,2.39615,12.79,15.95
735368.2256944445,7.700146454249833,28.620074664809113,2.406450000000001,12.79,15.95
735368.2291666666,6.9002722716920175,28.64574363093619,2.4203500000000004,12.79,15.79
735368.2326388889,6.981697449507042,28.446496698267293,2.4307500000000006,12.8,15.8
735368.2361111111,6.937066181185077,28.471564270264494,2.4410499999999997,12.83,15.74
735368.2395833334,6.96266640069992,28.336800028720713,2.454950000000001,12.79,15.7
735368.2430555555,6.8017884615127375,28.620074664809113,2.4756500000000004,12.79,15.7
735368.2465277778,6.688603706841454,28.636059268092517,2.50335,12.79,15.73
735368.25,6.468392138767462,27.37104099529467,2.517150000000001,13.13,15.4
735368.2534722222,6.915721754828289,27.966285750057317,2.5382500000000006,12.99,15.47
735368.2569444445,7.016602835543812,26.641812770056124,2.56275,13.29,15.02
735368.2604166666,8.572058715145415,25.418968351255224,2.584150000000001,13.57,15.58
735368.2638888889,8.356051678285834,25.329101613970924,2.6090500000000008,13.69,15.58
735368.2673611111,8.379986831244016,24.764739074732578,2.62325,13.76,15.19
735368.2708333334,8.207599526869565,24.16234550860909,2.6480500000000005,13.88,15.27
735368.2743055555,10.094126846010194,24.310408081825337,2.6622500000000002,13.88,15.06
735368.2777777778,11.95050865230642,24.500598635230435,2.6864500000000007,13.84,15.13
735368.28125,12.24781431779968,24.580395727311103,2.7072500000000006,13.77,15.13
735368.2847222222,14.181762562244833,24.773951527713475,2.7245500000000007,13.71,14.97
735368.2881944445,14.267055000861351,24.383153500173357,2.748450000000001,13.82,14.94
735368.2916666666,14.118502427848544,24.059735569191954,2.76605,13.88,14.8
735368.2951388889,14.118815537741293,23.99279309210887,2.7905500000000005,13.89,14.74
735368.2986111111,14.195179709943602,24.272331971963922,2.81135,13.85,14.74
735368.3020833334,14.09070383605251,24.261326057178664,2.8352500000000007,13.84,14.61
735368.3055555555,13.504888424155395,24.120673571169938,2.859750000000001,13.88,14.41
735368.3090277778,14.822185214214647,24.51685211545531,2.880550000000001,13.85,14.1
735368.3125,11.581141969558628,24.193747602812714,2.90475,13.92,13.97
735368.3159722222,11.999275705014261,24.4352305163586,2.932350000000001,13.86,14.19
735368.3194444445,12.41841013569306,24.691770280569507,2.96005,13.81,14.14
735368.3229166666,12.915472023423682,24.805537744785187,2.98395,13.8,14.12
735368.3263888889,13.58320609983886,24.868721761104545,3.0116500000000017,13.77,14.01
735368.3298611111,15.97065383928293,24.903467297661813,3.035850000000001,13.76,13.96
735368.3333333334,16.77763168438915,24.903467297661813,3.066950000000001,13.76,13.96
735368.3368055555,17.397479480388416,24.95527182365826,3.0911500000000003,13.74,13.84
735368.3402777778,17.82725026549181,25.039706412966883,3.1188499999999992,13.71,13.76
735368.34375,18.502327563619932,25.146890003412725,3.1427499999999995,13.67,13.57
735368.3472222222,18.54403679471584,25.524327060391393,3.1631500000000004,13.5,13.57
735368.3506944445,18.71753246883079,25.704690245887814,3.1939499999999996,13.44,13.52
735368.3541666666,19.566909465061116,25.916964769105356,3.21785,13.36,13.1
735368.3576388889,19.998864544876447,26.17399312489178,3.242049999999999,13.32,13.27
735368.3611111111,20.228673977324497,26.45410796719253,3.2693500000000015,13.24,13.24
735368.3645833334,19.725501674802345,26.64894312177235,3.2935500000000006,13.21,12.82
735368.3680555555,20.96233656739933,26.821126597883676,3.317450000000001,13.17,13.03
735368.3715277778,21.30393839243584,27.113813522629354,3.34165,13.12,12.71
735368.375,21.459759625036945,27.26499703096902,3.3655500000000003,13.07,12.71
735368.3784722222,21.777519291903545,27.447385422317915,3.3897499999999994,13.02,12.54
735368.3819444445,22.375756545885015,27.65580113435531,3.4066500000000004,12.97,13.06
735368.3854166666,22.5001787610849,28.040635411307417,3.430550000000001,12.86,13.03
735368.3888888889,22.340424123387177,28.41822228796793,3.4544500000000014,12.69,13.06
735368.3923611111,22.1711239340974,28.6294020551247,3.4644500000000007,12.6,13.06
735368.3958333334,22.336768522702272,28.809298497451973,3.4848500000000016,12.52,13.06
735368.3993055555,22.624540084801094,29.04215758118446,3.50175,12.42,13.06
735368.4027777778,22.830647643188602,29.23550591910879,3.522150000000001,12.34,13.07
735368.40625,23.123793168740644,29.32622347182493,3.542550000000001,12.3,12.99
735368.4097222222,23.118419936990467,29.390751476117078,3.55295,12.26,12.92
735368.4131944445,23.206666710284846,29.322574113258348,3.5629499999999994,12.22,12.91
735368.4166666666,23.438957944903205,29.54933535040035,3.5802499999999995,12.19,12.94
735368.4201388889,23.78100811935318,29.589811577272616,3.587150000000001,12.16,12.92
735368.4236111111,23.796003635304857,29.658284433833074,3.5937500000000013,12.15,12.92
735368.4270833334,24.026766880039887,29.697841892459845,3.597250000000001,12.13,12.88
735368.4305555555,23.837480535555628,29.705883542436975,3.597250000000001,12.09,12.83
735368.4340277778,23.925002075106494,29.737565405371594,3.597250000000001,12.08,12.79
735368.4375,24.44928280045002,29.740850953088813,3.596849999999999,12.08,12.76
735368.4409722222,24.35328936168078,29.755622235291863,3.59345,12.07,12.8
735368.4444444445,24.4352952318579,29.739710340428683,3.579549999999999,12.09,12.75
735368.4479166666,24.451599008604536,29.679904262958292,3.569250000000001,12.11,12.82
735368.4513888889,24.316637582267465,29.655179481360502,3.5626500000000005,12.12,12.78
735368.4548611111,24.558627041903982,29.624606182375395,3.555749999999999,12.15,12.69
735368.4583333334,22.330854185700343,29.56291130950832,3.5488500000000003,12.16,12.61
735368.4618055555,22.04489865366584,29.549515353633232,3.524650000000001,12.16,12.99
735368.4652777778,22.07626075488821,29.52256742186489,3.507350000000001,12.19,13.02
735368.46875,22.041474185550577,29.39315584761329,3.4969499999999996,12.24,13.13
735368.4722222222,21.96575885540862,29.417688398023653,3.480050000000001,12.23,13.18
735368.4756944445,22.057439047782587,29.334356879420106,3.4558499999999994,12.26,13.14
735368.4791666666,22.074456244971202,29.19328586822111,3.4316500000000003,12.28,13.17
735368.4826388889,22.51862105796577,29.12371217240679,3.403949999999999,12.34,13.21
735368.4861111111,19.872125677371905,29.04899356487926,3.383550000000001,12.39,13.13
735368.4895833334,19.42068541109147,28.843218610155784,3.3665499999999993,12.48,12.61
735368.4930555555,19.578789624046777,28.760934906089815,3.3423500000000006,12.52,13.17
735368.4965277778,18.26342831412867,28.26816019469441,3.3150500000000007,12.68,13.35
735368.5,17.080269259729562,28.015470766189104,3.2912500000000007,12.76,13.54
735368.5034722222,16.67475484125277,27.551117400902474,3.2673500000000004,12.91,13.65
735368.5069444445,15.874074021819546,27.05694792455561,3.24345,13.01,13.86
735368.5104166666,15.218931995782558,27.515024504039644,3.212650000000001,12.91,13.93
735368.5138888889,14.381701432767388,27.566238619638078,3.188450000000002,12.91,14.12
735368.5173611111,13.50093761122296,27.360736407404968,3.160850000000001,12.97,14.23
735368.5208333334,13.396867944064242,27.172094199427587,3.140050000000001,13.03,14.33
735368.5243055555,13.099102032681774,26.56410783117057,3.1058499999999993,13.18,14.37
735368.5277777778,13.19618119318733,26.236215417064322,3.081949999999999,13.27,14.4
735368.53125,13.183102126326359,26.18185657380789,3.0580500000000015,13.28,14.41
735368.5347222222,12.832845102581054,25.79120220795162,3.0341500000000012,13.36,14.45
735368.5381944445,12.893311066668744,25.38682795475387,3.0030500000000004,13.43,14.45
735368.5416666666,12.79831626903928,25.261330740369484,2.972250000000001,13.46,14.51
735368.5451388889,12.765355984717354,25.12368391870429,2.9480499999999994,13.47,14.53
735368.5486111111,12.631536090788417,24.76388745440416,2.9137500000000003,13.52,14.53
735368.5520833334,12.477165076343425,24.47224099584871,2.889550000000001,13.57,14.56
735368.5555555555,12.39567612664682,24.10468801928987,2.8587499999999992,13.61,14.56
735368.5590277778,12.240429537140747,23.934746021250078,2.827650000000001,13.65,14.6
735368.5625,12.297604075176457,23.16606545222807,2.7965500000000008,13.73,14.6
735368.5659722222,12.184363637176926,23.18636361963112,2.7691500000000007,13.73,14.6
735368.5694444445,12.089107283013231,22.67987969938406,2.741449999999999,13.78,14.61
735368.5729166666,12.089121777275126,22.147224851070252,2.71065,13.86,14.63
735368.5763888889,12.152260289049908,22.12057410368219,2.68335,13.91,14.64
735368.5798611111,12.14188810163661,21.800674196227636,2.65565,13.93,14.6
735368.5833333334,12.223823373946468,21.24546306119016,2.62835,14.01,14.57
735368.5868055555,11.974554927083188,20.477954127336645,2.6006500000000004,14.12,14.59
735368.5902777778,12.066364527915445,19.798072942041323,2.569850000000001,14.23,14.6
735368.59375,11.863466327108753,18.831756177587575,2.5427500000000007,14.34,14.61
735368.5972222222,11.963350802243319,18.37417517918345,2.51545,14.41,14.64
735368.6006944445,11.510850299832821,17.953994161413146,2.4877499999999997,14.48,14.7
735368.6041666666,11.630860481159841,17.577580071885695,2.453450000000001,14.53,14.7
735368.6076388889,11.314519859479285,17.25143598774988,2.42615,14.59,14.7
735368.6111111111,11.187870214098226,16.71156907153889,2.3984499999999995,14.64,14.71
735368.6145833334,11.172896783955379,15.998935834797717,2.371050000000001,14.71,14.78
735368.6180555555,10.6940157665691,15.320048329785859,2.34025,14.78,14.85
735368.6215277778,10.6408357392733,14.28674195980516,2.30565,14.86,14.89
735368.625,10.43851481732434,12.117697678455636,2.27825,14.98,14.94
735368.6284722222,10.451497527969746,11.728480314366228,2.2509500000000005,15.01,14.95
735368.6319444445,9.998792820337297,11.264158015169416,2.21665,15.05,15.04
735368.6354166666,9.559738301134242,10.668812784456337,2.1854500000000003,15.1,15.09
735368.6388888889,8.837429247634686,9.874128967462038,2.154650000000001,15.2,15.21
735368.6423611111,8.408616008816972,9.21572191145777,2.12385,15.25,15.25
735368.6458333334,8.101374190133567,8.832878171947597,2.0926500000000003,15.32,15.31
735368.6493055555,7.837335591538634,8.49946648565263,2.0618499999999997,15.4,15.38
735368.6527777778,7.669094959198781,8.21755921595194,2.0310500000000005,15.46,15.4
735368.65625,7.544549989390233,8.292588541841543,2.006750000000001,15.44,15.46
735368.6597222222,7.437348597093035,8.2991365428275,1.9721500000000005,15.43,15.47
735368.6631944445,7.2895520977210815,8.256876078811949,1.9444500000000005,15.43,15.5
735368.6666666666,7.224652326292669,8.03959766277127,1.92025,15.5,15.53
735368.6701388889,6.989611102860254,7.7010925686588285,1.8894500000000007,15.55,15.58
735368.6736111111,6.923270983940064,7.651727652174902,1.8651499999999999,15.58,15.61
735368.6770833334,6.69389130673058,7.405844886415246,1.8377499999999998,15.69,15.72
735368.6805555555,6.761935716194236,7.346944253670648,1.8138500000000009,15.73,15.72
735368.6840277778,6.64840457486883,7.236365082621995,1.7896500000000004,15.8,15.79
735368.6875,6.452146461919462,7.048499763086002,1.77265,15.92,15.94
735368.6909722222,6.4511300596170695,7.002128141962245,1.7487499999999998,15.94,15.92
735368.6944444445,6.344462165148222,6.771567209414359,1.7279499999999999,16.02,15.96
735368.6979166666,5.710164978034575,6.421859068095002,1.7109499999999997,16.15,16.17
735368.7013888889,5.802849182100234,6.377422993383425,1.683550000000001,16.17,16.11
735368.7048611111,5.424786744191478,5.947760518133584,1.6700500000000005,16.28,16.21
735368.7083333334,5.091893006482064,5.392888940782825,1.6495500000000007,16.43,16.33
735368.7118055555,4.48423312664108,4.892611662857728,1.6290500000000008,16.58,16.52
735368.7152777778,4.7461757779959886,5.009545630295989,1.6155500000000003,16.58,16.49
735368.71875,4.505631550316758,4.758021333567049,1.5950500000000005,16.68,16.59
735368.7222222222,4.308614918151628,4.744917662207708,1.58155,16.73,16.68
735368.7256944445,3.9639358544419903,4.443280822140336,1.5676500000000004,16.79,16.73
735368.7291666666,4.142919398074765,4.6995127639702625,1.55415,16.81,16.74
735368.7326388889,4.001858166359134,4.496457314701617,1.5509500000000003,16.89,16.82
735368.7361111111,3.8211799656884136,4.2146665729725035,1.5339500000000001,17.0,16.93
735368.7395833334,3.7833617576866274,4.182835727907414,1.5235500000000002,17.05,16.94
735368.7430555555,3.713963365840027,4.0950735791429365,1.5239500000000006,17.11,16.98
735368.7465277778,3.722219005060086,3.9933363071992622,1.520750000000001,17.17,17.09
735368.75,3.664540185223106,3.941523875727651,1.52765,17.23,17.13
735368.7534722222,3.5243147131556998,3.8518306895785615,1.5245500000000007,17.27,17.16
735368.7569444445,3.436832369849154,3.7664296019191843,1.5352500000000007,17.32,17.2
735368.7604166666,3.4179989616354463,3.7417135545244795,1.5490499999999998,17.37,17.23
735368.7638888889,3.303529136698516,3.599976052522906,1.5594499999999996,17.35,17.22
735368.7673611111,3.3113971600530596,3.593992887063154,1.5906500000000008,17.38,17.27
735368.7708333334,3.25862302444301,3.5554670536942634,1.608250000000001,17.41,17.28
735368.7743055555,3.2484248958335984,3.5416603223089558,1.6290500000000008,17.41,17.28
735368.7777777778,3.1640484435038982,3.472185704228245,1.6497500000000003,17.42,17.28
735368.78125,3.1302248564796047,3.422300559232169,1.6601500000000002,17.45,17.34
735368.7847222222,3.1538188045110247,3.456205379069303,1.7017499999999999,17.52,17.38
735368.7881944445,3.1644040019451762,3.4625096661282386,1.7228499999999998,17.53,17.39
735368.7916666666,3.149018609203365,3.497153555549544,1.7470500000000002,17.53,17.42
735368.7951388889,3.1548251896002193,3.6399278059905087,1.7712500000000007,17.47,17.46
735368.7986111111,3.142645101974837,3.6741063119785475,1.79525,17.34,17.52
735368.8020833334,3.214212819871829,3.6284809535417852,1.82265,17.34,17.5
735368.8055555555,3.245680380306649,3.580051303196797,1.843350000000001,17.43,17.75
735368.8090277778,3.2538928204633817,3.6557892880159404,1.871350000000001,17.39,17.42
735368.8125,3.3110397540662597,3.6635952467030894,1.9060500000000005,17.49,17.47
735368.8159722222,3.4264439025947295,3.764182704207678,1.9305500000000009,17.6,17.52
735368.8194444445,3.527260567327105,3.8822644074438406,1.9585500000000011,17.68,17.57
735368.8229166666,3.455135306328316,4.128556490725855,1.9935500000000004,17.71,17.69
735368.8263888889,3.7107969635755027,4.281566141037853,2.017750000000001,17.71,17.72
735368.8298611111,3.933078630904251,4.372815858943879,2.0489500000000005,17.73,17.72
735368.8333333334,4.067419164483933,4.389695817964519,2.0731499999999996,17.69,17.68
735368.8368055555,4.174178224278205,4.453285410034406,2.10085,17.49,17.62
735368.8402777778,4.211445800053165,4.592142689234244,2.1313500000000003,17.32,17.65
735368.84375,4.29202432198391,4.839104823515522,2.1584500000000006,17.24,17.58
735368.8472222222,4.392075313178528,5.534683419660931,2.1858500000000007,17.26,17.61
735368.8506944445,4.605854987383795,5.932697239062336,2.2066500000000007,17.24,17.46
735368.8541666666,4.9418773769157145,6.217545341858034,2.230850000000001,17.26,17.39
735368.8576388889,5.431805959397294,6.625213082545112,2.2550499999999998,17.26,17.37
735368.8611111111,5.733324946417527,7.150134963260215,2.28275,17.28,17.43
735368.8645833334,6.207922632773588,7.912685566833725,2.3139499999999997,17.2,17.42
735368.8680555555,6.821672929605997,9.124079368219775,2.34135,16.92,17.39
735368.8715277778,6.652296998853389,12.18622572565886,2.3715500000000005,16.47,17.99
735368.875,7.4975466728821045,13.803828440126544,2.4013500000000008,16.15,17.71
735368.8784722222,9.230457645498511,14.666700543791112,2.4350499999999995,16.0,17.13
735368.8819444445,11.595221884592075,15.456033810893882,2.4620500000000005,15.85,16.62
735368.8854166666,12.963288979400645,15.831441631123171,2.4894500000000006,15.8,16.19
735368.8888888889,13.370714839467409,16.134580755788434,2.5168500000000007,15.77,16.17
735368.8923611111,13.702211431719535,16.628214861870838,2.55145,15.81,16.14
735368.8958333334,13.838458511530991,16.974499794388503,2.5825500000000003,15.85,16.29
735368.8993055555,14.283760208970998,17.560352559434552,2.6102500000000006,15.74,16.22
735368.9027777778,14.297033079262784,18.30532920279358,2.64105,15.65,16.4
735368.90625,14.589512262536246,18.560349848233056,2.67565,15.66,16.36
735368.9097222222,15.084661291822655,19.19633524240212,2.699550000000001,15.55,16.22
735368.9131944445,15.538864529853715,19.86352025402265,2.73035,15.38,16.32
735368.9166666666,16.289182262016304,21.006668688372862,2.7608500000000005,15.15,16.14
735368.9201388889,17.300843428273193,22.255436020305172,2.794850000000001,14.91,15.76
735368.9236111111,18.004206060275873,23.16951997259718,2.8253500000000016,14.68,15.58
735368.9270833334,18.61996889290813,24.42617926319283,2.8485500000000017,14.38,15.42
735368.9305555555,19.74192183435603,25.310390312240187,2.88215,14.21,15.21
735368.9340277778,18.1462014901113,26.05438368380028,2.905749999999999,14.03,18.14
735368.9375,18.89346439153028,26.719601318962578,2.936149999999999,13.78,16.55
735368.9409722222,19.575141423336426,27.609839521836417,2.96315,13.5,16.18
735368.9444444445,20.238740680232503,28.17302194326062,2.9898499999999997,13.29,16.23
